,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
1789,32162.146752310087,2,2,1,34,0,0,0,0,0,0,13522.775351304435,10772.914906462076,11993.975075719898,14167.35659876956,13989.66142643331,14809.372013487264,668.8244046606022,1962.8802952859965,581.9288528483889,1725.7259334592732,1112.8965917455216,1656.1359025354357,0
1790,22015.890862421988,1,2,2,22,0,-1,-1,-1,-1,-1,3403.578421106404,-4279.26939839536,-900.1106266619987,639.2496195163749,996.1032917821848,269.95494518933896,-311.32840471622444,-960.6617365648128,604.0037625900538,-175.64859103780898,975.8870659069224,381.2405603196372,0
1791,49079.491786135,2,1,1,43,0,0,0,0,0,2,49833.93057504259,54240.59234661591,45850.17229082716,33604.51782546214,27286.92673723929,31778.74748411769,2590.1700087200256,3047.628058371757,2235.6165825833687,2584.5520993596606,-295.9586951865294,1202.795520677622,1
1792,108487.65911442484,2,2,1,28,0,0,0,0,0,2,63923.20487322785,61270.34093937503,57024.16777582777,59751.526299561934,56740.71235798661,46987.54286859312,2429.618049756841,1497.0790231084372,1556.939969358444,4477.685097050135,524.2949295831864,2305.3817924930545,0
1793,51717.90790458878,2,2,2,43,0,0,0,0,0,0,26969.984144562743,30858.46666444202,22195.65630169131,20823.49499383577,16751.83307645883,17624.685709739293,2155.750306122594,1676.941561028827,2030.330356907488,1942.7029345975416,1418.0199813850672,1350.1044394650482,0
1794,87688.07729786735,2,2,2,25,0,0,0,0,0,0,22080.803462827647,16025.306796737135,12900.40245552797,7799.688970808079,9984.617269438826,2950.274271112342,2524.371543841699,923.0416490720312,324.3339021227076,-628.9226746830443,2738.133764855059,1048.9524709709665,0
1795,98147.63828489077,2,2,2,28,0,0,0,0,0,-1,18193.255840336664,18596.90836646953,17814.025186143685,14453.364088078531,17092.8647420277,43360.58744635404,2573.4446662617192,2305.6398954459514,1203.6870367813235,159.1683463701504,42416.51882271277,2028.7197615243604,0
1796,18989.14234987509,1,2,2,24,0,0,0,0,0,0,12414.651174338554,16219.158677832982,22040.177273849906,19098.551889070204,20264.56193182673,19550.623617803823,1729.496720342347,1118.588199301734,495.6308483404285,303.6542794276351,1487.6691442196268,696.6369068937532,0
1797,18398.47485567734,2,3,1,52,0,0,2,0,0,0,13043.54095717247,9201.645828537556,7184.245581445781,7707.356646527869,14261.6313402741,15043.814225158249,2413.8636878564857,2612.502047879607,1990.9376685134,1882.861620559004,417.7052278654227,-26.0451533465679,0
1798,113426.18990931477,1,3,2,41,0,0,0,0,0,0,85838.99520980782,86728.00290819057,88483.19315200354,74258.7729046444,79985.84150847098,83969.8989241782,3295.495070847747,4483.349577279878,3308.735320249272,3098.818947972875,2739.8227470634456,2934.8971253292307,0
1799,135999.84742136145,1,1,2,27,0,0,0,0,0,0,86866.10738837913,76450.96328784584,27098.393259604207,20959.93656081843,13248.660088654506,9037.2323234324,1045.900084135509,3281.801420436697,559.0438253051684,1656.9760226105332,509.7695442942044,2356.614293241497,0
1800,120452.52523394152,1,3,1,36,0,0,0,0,0,0,38685.87694776208,41035.5242039297,55220.50463897154,55051.59497391379,51918.37954690446,52811.16951431257,1893.3920355309572,18703.493706854653,1631.3059573820217,1199.674250568643,3294.228272423721,2038.216822143113,0
1801,51167.94125244516,2,1,2,22,0,-1,-1,-1,-1,-1,5459.868018361919,2248.9019823950384,-4133.56831926014,1651.5596999489055,7678.524817834776,-1177.3072119420874,47.790473166921856,-1906.248607759643,1173.9902504253632,4100.328308782353,153.90930593629062,1664.559674176818,0
1802,94625.34851075707,2,2,1,33,0,0,0,0,0,0,84510.05833663348,82025.99172653822,89837.30728684297,82728.59814065156,84727.57963734255,87657.81705964418,2138.374359513464,984.472141693047,2515.1563928712253,2609.594802989802,2143.17634130419,2589.8484078393767,0
1803,50351.228258885945,2,2,2,30,0,0,0,0,0,0,44430.96866008002,41945.97088139672,37929.03736711181,21016.845080210245,16798.602218133616,20169.101388026,2306.0996737200194,3802.1569613188494,1712.2402473713637,-277.84958093183445,1130.9968264037625,1035.1855827447375,0
1804,73761.13853003108,2,2,1,28,0,0,0,0,0,0,35902.833956785165,39465.82648282487,30251.777472954287,12170.1341436408,11335.879073909247,14440.439469853647,2136.480614556954,-1107.5906628347243,611.2078431090305,1068.0760940634484,638.1034067661999,69.97993365832417,0
1805,131458.53547286656,2,2,2,23,0,0,0,0,0,0,45863.09927881573,41007.35783526638,39162.58724140468,33354.39240276267,35832.26705927954,40333.75448694659,7657.804527671034,7245.660140478872,2538.3298359731543,10265.87798810808,4923.2502895782,8866.956390397921,0
1806,20681.31047292605,1,2,2,39,0,0,0,-1,0,-1,14031.904023131152,12574.355220557574,14209.421039278872,12131.293798259248,4366.094962498677,-2401.16348056651,2157.9117279574702,2573.5232897046544,8712.837613416177,-460.13475470815285,1514.638830977265,15797.84458161526,0
1807,65677.8244515226,2,2,2,28,-1,0,0,0,-2,-2,52706.72525115904,57424.13349410586,12092.865766711422,-4544.573854709853,1493.4062098935822,1015.519506532317,5507.799552725943,-826.7016358726673,359.6462976569257,404.4864855585507,1304.0006802764594,643.7199551523781,0
1808,102407.81909191931,1,2,2,22,-1,-1,-1,-1,-1,-1,-6406.729342045112,4786.256692069562,-3740.74154731876,-4394.830056786704,-1141.1889061325417,52.25770854679459,378.5731239383,305.7621874377275,476.364416331621,183.2566569968779,-280.1726895325504,1674.097734102863,0
1809,117956.01397487176,2,1,2,30,-1,-1,-1,-1,-1,-1,2453.694123545772,-155.2602971071966,-1832.9571848470343,-1228.092892236251,2708.27182487889,-13.364361049671516,301.21696720669524,891.5717813807005,-356.6998777412052,350.3783691638415,1188.324910193283,-1129.7553597990222,0
1810,54404.27751742544,1,2,2,41,0,0,0,0,0,0,22699.667086193007,20258.42933139412,17116.03650325164,21364.494655870392,18259.518682649144,16281.63425669241,2461.8964136065606,1710.6438773598554,1967.218955906534,1656.6498992420966,577.994111705257,-302.7500116729743,0
1811,101890.45709333548,2,1,2,28,-1,2,0,0,-1,-1,17079.27944103345,4089.6391506589807,13596.56564008975,7210.415938263598,49133.85338356263,56888.49428578432,-68.62537278651867,7679.443254471211,449.9865275249781,44046.97195179208,14915.35572454767,635.2474891568224,0
1812,79018.51321943992,2,2,1,43,-1,0,-1,-1,-1,-1,8622.65851981752,1707.490725607643,-1925.4201425998328,68.75728102576588,-790.5185392025624,953.8670766538092,1657.6948980126874,997.403166560824,1099.6498096657058,1196.3376704477284,-508.0455246655816,-692.8531687434112,0
1813,51167.63970113374,1,2,2,27,0,0,0,0,0,0,51427.65666522282,49273.48069800586,40096.562458603024,11860.199696734917,17244.17830076035,21092.66424615135,1253.6054624229084,2530.722028154057,931.2551385220488,-322.36129319344764,-526.2222434026894,-56.80626789143196,0
1814,102248.0059784889,1,2,2,26,0,0,0,0,0,0,100864.03043948444,95414.10373510663,94547.16879831556,81490.7849484612,77135.02351674506,81562.78881847888,5781.869990886205,3773.765894972703,2097.4279176161267,3045.0517426386577,2497.397332064434,3508.1656727108234,0
1815,107520.4444002146,1,1,2,29,0,0,0,0,0,0,106354.6252737984,103785.15410381496,101606.38518710264,91977.94838639004,95184.39125245938,97962.11028047653,5927.807606148599,5157.224648483249,4633.203651685478,3504.583355310335,4524.90522716703,3771.740690983317,0
1816,59447.71192609134,1,2,2,27,0,0,0,0,0,0,56271.74729842712,59281.99710468601,52687.50891160264,20055.91731926494,20416.57238207398,27735.929377544835,2405.689969377602,978.0771016425904,1105.9343716200822,709.3856311647105,1151.8198065910149,1534.3233150130525,0
1817,81640.86321295513,1,1,2,33,0,0,0,0,0,0,59106.64285403501,64318.45100268865,69307.34615271624,35146.39256681645,34953.7690895797,36700.6551742607,5830.10708546479,1550.6876420989206,3302.097551283796,1755.9018697510403,2272.9335437888253,1008.5516862247164,0
1818,104705.33535590986,1,2,2,29,0,0,0,0,0,0,43463.53189801608,49866.67464575476,44012.997120805005,49103.86214605861,44037.18342957221,46328.16994452836,1782.3311865842147,1963.105237866189,2383.859961555592,1134.6168128718862,1442.947063268616,933.8625922867076,0
1819,21230.810660534065,2,1,2,22,-1,2,-1,0,0,-1,-1018.362319427786,-319.2714199303181,-3067.7946022265223,209.9296324301169,-4585.870733030073,2550.7214371594846,1182.002306533682,194.12058748030245,-948.0461122700096,70.49831641941321,1733.2569608634435,783.5463631075846,0
1820,48985.09895147613,2,2,1,36,0,0,0,0,0,0,39202.40198771392,41121.85993485686,35772.1646688409,33009.081147711295,23756.16535109232,29264.53435816285,3314.319217951562,2688.376691807732,3423.722438144073,1249.6938648882915,1685.9682654656854,5100.727076139243,0
1821,59987.67634759139,1,2,1,46,0,0,0,0,0,-1,61640.82839226751,60033.29448997986,58692.9916802681,57888.52741207364,15325.574003525706,40705.1284948209,2175.7552599549635,2246.994447486453,1251.2524162940165,751.3253982090355,40090.0456407742,2828.019184702081,0
1822,112712.93968961426,2,4,2,24,0,0,0,0,0,0,81794.82259769169,76371.96261283617,81708.17640977372,78634.27509080012,86350.11823746863,88612.90986220159,3074.689229133558,2286.0872161703905,3679.621517028672,2852.718702079667,4001.901692496805,4168.774098751789,0
1823,127870.7175892967,1,2,1,54,-1,2,2,-1,-1,2,1671.624041060615,716.470732125312,-4492.3693797104215,590.5594716448345,3283.3198209058783,1616.272375065093,572.3324581230758,-986.61198167715,1206.5860829926455,699.2043322399887,-869.7238444407818,369.49613943786255,0
1824,48142.60623377722,1,1,2,54,0,0,0,0,0,0,43384.70832968694,49609.75713785268,51725.37465819034,47588.214289651965,16781.10828428434,16005.168715644462,2596.0624441021087,547.4840228350313,3008.731453901364,-252.5996494946171,-180.276653472052,757.2186872813406,0
1825,78988.60324474939,2,3,1,52,0,0,0,0,0,0,80699.79747607434,66842.00730562955,52937.39207382005,52516.60780786564,26344.05881935349,24858.68523774241,2159.899905719187,1931.014672397698,2457.653673719849,799.1898245783647,923.5232647155042,1215.1821618936967,0
1826,78948.50583779518,1,2,1,40,0,0,0,0,0,0,70657.36482354936,66896.51573860898,73996.36302576785,71287.34656828914,76132.64011077263,69723.73735739064,2231.493610405291,7897.482107823391,2775.592229440764,2423.7592997786533,3404.1974302071626,2220.233084997393,0
1827,76580.60045249107,2,2,1,25,0,0,0,0,0,0,41386.0074693776,43566.706065505205,41053.9814009539,41031.12511065967,46627.798727801804,42011.62243933478,1763.527542933018,3522.3877651622124,1536.3950705361226,1109.3917851912977,2188.8190411314013,2447.1651592341304,0
1828,94385.8863462426,2,2,2,28,0,0,-1,-1,-2,-2,2533.06169869502,2529.633912897345,1590.548318815965,-133.97921770515555,-5039.305516954087,1973.199757962701,940.2624879616084,336.2899048878528,-931.5231618461436,644.1581848446159,626.0684759048717,-1346.7606162787667,0
1829,80879.32533518296,2,2,2,22,-1,-1,0,0,0,0,5727.993165856906,7343.385656128777,11164.454522949516,12647.09179178525,13550.152975521054,27564.73982461471,7079.236086974249,340.2441099506997,9197.098279115173,6273.041081350606,12266.534759874106,4928.552652206639,0
1830,19272.137540225496,2,3,2,54,0,0,0,0,0,0,14504.756371192829,15735.33484713865,16323.89067758872,12546.9147387003,18149.53638542909,18009.74479085406,515.0456118312262,1296.7890277673357,1064.4462658538416,-221.96231352110783,1420.4064265846473,1294.2908185100548,1
1831,99925.77097351608,2,1,2,25,0,0,0,0,0,0,39847.38673701251,48178.41745586835,44137.00766310406,25557.91057278945,5524.226415098819,5441.456914217219,4523.409159956094,2995.3855108302464,2729.4896043781177,3061.3475011815544,1867.780629113499,1757.6869400750804,0
1832,11123.124779934897,1,2,1,27,0,0,0,0,0,0,779.4021704374727,1843.1389699354104,-680.4566552497563,6996.06072803431,8490.839348088472,5605.758002701658,2174.618049000889,2035.1064592970688,243.99949746403783,658.9562622738833,-126.10219078116586,1556.0200269445752,0
1833,110449.1244692444,2,1,2,27,0,0,0,0,-2,-2,105422.1119920881,107656.06749980504,93350.2431921461,2350.9371911636194,-1840.233847074964,1483.782631713613,5831.005635869036,3644.5118629244826,50.39585754655006,874.0706447744092,604.9973098253207,564.2846386953456,0
1834,74347.52782298645,1,1,2,22,0,0,0,0,0,2,54626.32586153018,59165.39996489233,52699.1947136313,47030.04660067816,49835.095531751496,45624.85426494533,1510.3347262364243,2282.050563660529,1923.7406811598532,6248.726706936901,-600.5294057597588,-698.4328006021786,0
1835,14530.809269753829,2,1,2,24,0,0,0,2,0,0,8441.84691457187,18043.528677749367,22572.22570086057,15716.687460971942,16478.334842248725,17592.881950259893,1994.7709756080285,2385.538663701373,259.76142191715815,1980.1571666445973,731.6650509954244,761.2693606706624,0
1836,7635.668330858077,1,2,2,22,0,0,0,-1,-1,-2,-1099.894976094498,1845.5457266377227,1910.557660402631,1459.7335614702863,-3023.9921190129785,4264.27477742829,1718.4243302870434,-968.3531640540444,3076.4166610960133,-183.18888946831217,1854.5533980850605,464.7374257113535,0
1837,70449.63465669355,2,2,2,20,0,-1,0,0,0,0,-368.2304381051563,69950.36412607941,65763.1348163818,48412.444271504166,50352.891799243866,50829.39714552925,68058.63822995264,5369.4511625948935,1885.3003653881217,2723.8260284242906,1690.5446959728213,1290.9576568710795,0
1838,71143.12934107905,1,3,2,25,0,0,2,0,0,0,63258.3197958154,70826.7743163946,65156.33575678902,58976.3323727524,48941.74536689677,50069.57432795116,6159.359549715618,-680.8758791046175,1256.445010387963,1591.678708376782,1910.0082905810864,2086.173599226787,1
1839,128526.3429146653,1,3,2,34,0,0,0,0,0,0,8989.712911833505,16930.066774002393,13361.61459002246,16267.183069335468,17629.20191610687,21721.33549081916,2534.2331207382167,2265.377787651101,2100.463853033685,651.3817823279285,2131.483784071473,3121.525454216396,0
1840,71734.41638438147,2,2,2,24,0,0,-2,-1,-1,0,34852.8832678604,249.32885403723645,-1163.3416544650895,2586.967865993004,70470.98658300225,67705.03705671139,-987.5225672749104,-1379.8642088577642,332.9742669928336,71949.98989150081,9035.587716362395,3550.2737729911364,0
1841,129906.79937396584,1,2,2,26,-1,-1,-1,-1,-1,-1,8483.12020473538,8910.61475096034,-891.7328032398846,4069.368715921156,3733.759101588852,3243.6641454005494,8916.47861508189,3056.09071751702,2164.3997984051352,978.1930181747724,97.8155657999223,633.2517531804438,0
1842,134930.29278993257,1,3,2,29,0,0,0,0,0,0,66964.85171631836,64438.52447625359,69263.67295096802,72252.7994534963,75104.53597102551,77691.65183676146,2678.294279979434,5438.671610909592,4580.364901930035,1511.5830006359838,2501.500560993969,3251.1922639290915,0
1843,54064.14088038907,1,2,2,24,-1,-1,-1,-1,-1,0,2194.9126799668643,1070.0686796322448,-1227.2274426572642,5933.900277283872,-2406.322086032468,-2227.8436279149632,1259.642854746015,805.5331436423855,-800.0882299642237,394.90444367258056,1117.8821283825307,494.8700052866282,1
1844,78587.66773732912,2,2,1,40,-1,-1,-1,-1,0,0,1974.8641673411048,1632.528090547527,703.1238912594756,60895.12863456081,52631.7926058676,55426.21356042751,1809.1071141380985,312.3204978900766,61164.92794654626,609.9499265873144,510.9024287279984,3528.6339166101534,0
1845,86238.17891080002,2,3,1,48,-1,-1,-1,2,-1,0,7434.173089856778,-2948.5585166083333,21193.023931683765,-1192.9202506939107,2803.1765831171933,2578.834202568631,-455.2913365373224,21821.504344984394,-459.8042075878808,1420.8479886498776,743.4504416464787,7677.40010919437,0
1846,8743.156598072423,1,2,2,24,0,0,0,2,0,0,13955.031777955031,13293.8829577966,16643.32045292299,12096.08220275375,5264.86078142198,2381.0159432345326,1313.3429267737067,3281.537017308497,-250.2692584744672,422.534102744802,390.00183649673545,-552.2677035587635,1
1847,18034.18187658185,2,3,3,39,-1,-1,-1,2,-1,0,640.9836612969411,-295.11583609449974,5276.380947124234,3335.7124849807224,4788.259325175149,5762.061682819406,443.678577192054,1736.2849307368642,-1773.972129210148,7118.168722200966,238.22809207254,2623.9417395210457,1
1848,18257.17158523725,2,3,2,22,-1,-1,-1,0,0,-1,22007.449478859464,-2345.338528484467,19105.92808643626,20629.473572864383,17956.588818505392,1146.4787861951213,1102.0325781637712,18584.83717420784,423.5885433347536,33.05906749638581,388.084260899721,5868.167407242541,0
1849,51076.23259624928,1,2,2,33,0,0,0,0,0,0,-843.6949219111939,10268.499943735058,12641.458628832705,11444.451372832367,4802.260329611596,1204.1005443998151,3269.7871177811085,2311.0092345391413,8154.775487908568,988.9684251990589,1025.3033903777366,2456.735631156034,0
1850,47795.60118953695,2,2,1,44,0,0,0,0,-2,-2,9836.85612351522,17501.46638489513,13379.818408590929,-1297.2331647855306,-2034.3854690200887,-2897.95654409989,1493.457124606042,2217.8330477551617,-1347.6008529250698,616.9765281725672,1816.135514022028,1157.0672539546863,0
1851,50365.25590500793,1,3,2,23,0,0,0,0,0,0,38495.07714433103,33542.682552854705,26323.62876872804,14109.09751990057,14358.639574174467,13779.83347113723,1331.6797764756016,4982.580114386788,1619.9513126727634,-118.88892089064429,89.5527806373014,1355.6926871657438,0
1852,90896.88121000362,2,1,2,27,0,0,0,0,0,0,36578.816850390445,41881.85997308583,44629.081948394974,49144.14692032447,51867.30624772806,55305.0893232955,9193.84662277701,10901.322879778758,4647.260685115396,1654.8218148126778,4857.716896401187,1571.125978364744,0
1853,53595.155814343365,2,3,2,53,0,0,0,0,0,0,44508.31949775754,46335.08001312764,49969.43142957678,4821.416715436377,4024.760914210221,13047.546742817682,1674.9184573577152,1767.8322002026089,281.5954744288241,3.404408917855392,413.2033748829105,652.2103586890362,0
1854,33662.62111717672,2,2,2,24,-2,-2,-2,-2,-2,-2,31604.831875554017,29197.81709426371,16838.1851671565,29637.359985385105,16473.607848071206,2339.265436570457,2815.9463238973285,1242.3481126558545,26702.562608570057,1052.535548493723,1186.1845396677545,1105.241414370542,0
1855,17821.13734372847,1,3,3,45,0,0,0,0,0,-2,12851.2641533104,21373.669947396516,20860.78665922157,14268.298637304311,5245.07012425667,-1112.582774273101,919.9007949378772,4798.008289189624,1567.034974801859,-210.33564759844228,64.07760512484717,-1131.9531735853418,0
1856,111392.83421469331,1,2,2,28,0,0,2,0,0,2,11356.911783003345,8015.811342691564,6340.334368277858,2894.086113641386,6480.1061021868245,8422.440941329794,2013.812064991861,2506.714509776584,3340.446751368176,4929.67153864381,250.4458118128971,1192.136147469453,1
1857,55068.912141475,2,2,2,28,-1,-1,-1,0,0,-1,881.5399851489929,4079.32737893938,3951.475479251224,3408.7462359157093,-1443.985014130888,-1383.6396924840692,77.96246385186373,5313.598419983232,166.39430982447405,-980.5239997338222,2631.377464692969,5358.047361777326,0
1858,25579.75228968014,2,2,1,51,0,0,0,0,0,0,13113.8826527123,9619.177145934218,9925.539130014702,13078.417326157356,10872.26364395815,16599.978653223527,1183.771883641295,1263.792366234927,1223.1966647272184,1871.1995455149377,-491.53386882182303,217.04576839227832,0
1859,53280.93215194326,1,2,1,42,0,0,0,0,0,0,6442.199394939711,11312.848484624625,12065.668794373309,11375.301984082913,10675.880853114935,7851.783906317069,2154.608197191796,1159.6466646937422,694.8377335616462,633.8093360460225,310.81726409256663,749.3962438153603,0
1860,125510.51100110586,1,2,2,28,0,0,0,0,0,0,87886.3310372583,74265.6239367949,75855.07291474608,79181.02394595182,81995.0874707953,80890.0919764211,2965.9655751753585,2015.301483810841,2636.269082329294,2918.2253904728364,2652.0653184327075,2674.719438627898,0
1861,87842.19954727509,2,2,2,24,0,0,0,0,-1,-1,92976.45110016369,64235.66830782347,57223.141883565855,44274.52196158697,9584.97769601456,8418.563545721623,6007.103404007612,16051.75048164967,14127.390879409058,9410.867266600968,19467.217926983383,12378.433287119436,0
1862,25099.45124740022,2,6,2,44,0,0,0,0,0,0,28391.077792461667,24911.069917032983,30644.06628413209,29612.9565385489,21136.703687065037,-1563.6691388116174,580.214618810784,3044.4992298997568,2138.772457048803,-312.99633938301054,837.7457723056389,-677.3982362156474,0
1863,75493.8039737939,2,1,2,22,-1,-1,-1,-1,-1,-1,4945.692876840669,2753.9419023590976,-836.4456609349363,1590.9856193930011,-2557.754311949254,-740.7296404130606,682.8716049041013,1516.934348724781,-596.6177243773695,1131.9154800678657,884.5355076249189,459.1622908733329,0
1864,57297.31951869339,2,2,1,23,0,0,0,0,0,2,43399.71210874008,40834.41044796957,36668.45089667242,32765.194780660506,26923.751990132267,23363.32691054899,1901.805291531305,2031.7393692936032,781.2094656990819,2857.187936626776,-831.0974510455712,1562.0783195599258,0
1865,81869.09979085726,1,2,2,35,0,0,0,0,0,0,65158.26037267583,94002.39718803015,47656.34923249085,42165.41381457815,41776.60824548832,45796.68425012128,3455.9054628578588,4190.495640917715,1335.2762768812504,2784.0866605854967,1902.7049160411373,1859.3201787691437,0
1866,90306.95121989163,2,1,2,28,0,0,0,0,0,-1,87307.8672858194,84511.40768223332,89464.35291309004,82977.67367101004,13840.473875197022,5369.634466040142,3053.415375847608,3399.0812803775207,3494.857021892097,11596.58959415184,3846.4077616415975,81791.69898392321,0
1867,94351.18568072096,2,2,2,30,0,0,0,0,0,0,93541.08958404908,89708.74545527736,93595.3993230692,92365.7871406226,98775.72946720837,98024.8555495,1224.7361694171443,4161.290702542203,5096.168637287272,3149.582635285488,4017.560988199704,4581.553394193573,1
1868,132891.05171927912,2,1,1,36,-1,-1,-1,-1,-1,-1,10133.435595469606,-1064.9473293129784,862.4935597350513,-2707.1436869505005,5288.641256206916,1890.3084285202603,1122.6898030990426,-770.8156878499408,993.0780824043964,1330.1941873251285,580.6903063044263,588.506728009323,1
1869,87609.31328851474,2,1,2,33,0,0,0,2,2,2,29404.152955092923,32165.6710274923,42760.8943425522,34552.43021967176,37171.22326426472,41545.3628913644,1668.862044082131,2491.385167017066,2142.900159923575,-824.4908405667624,1314.3297209309878,2132.073432203904,1
1870,17782.52940656476,2,2,2,28,0,0,0,0,0,0,13120.558501329748,16926.410069079542,17368.06762825413,19460.34531264784,15425.61088141294,14197.477125153451,1726.2223602168528,1770.935418964936,1267.1784623499602,-123.6420642584419,-233.75749569896837,1354.2725840371418,0
1871,81659.97117702881,2,2,1,29,0,0,0,0,0,0,50420.17745864768,43001.48060809465,44578.81977186896,34299.30457326407,30565.91659686559,31885.125025016463,1850.978630486232,2853.8921129958253,966.8276592646424,1490.7561094621578,10700.999644370417,1911.7552800237927,0
1872,70303.47586992785,2,2,1,48,0,0,0,0,0,0,67289.66766249514,60954.19614564897,68958.55986208937,57248.3093778131,49898.87666139562,45013.75496952733,2545.0000083325504,1097.8677432211646,2216.395026767488,2874.7823579769065,1504.8130892192337,1067.23547461516,1
1873,45117.69962513446,2,2,1,22,0,0,0,0,-1,0,51505.7982195674,41324.74460500156,25464.281959991265,-15490.986160189124,20506.38651860111,25448.238579548888,2532.6968412445904,2555.807762268401,3885.312411581017,42077.00455580389,700.2472616380603,1487.9280404997917,0
1874,114303.26528488436,2,2,1,31,0,0,0,0,2,2,46147.44278317653,75734.92134424698,78604.01717645519,106623.88497889091,104516.73223634734,109664.61727115704,31004.43950085809,3703.556553889097,29627.9474632859,4272.112324515037,3094.345429003889,3978.102136511704,1
1875,20940.189767010303,2,1,2,23,0,0,0,0,0,0,21943.05642407749,20690.620680250857,20454.708067513173,14151.314292951942,16457.895587825915,24859.59533348644,716.5480196224271,2847.796991451377,859.9519319685908,1377.3487792373785,703.759358626731,2795.9713545021336,0
1876,99759.1867728953,1,1,1,36,0,0,0,0,0,0,95852.86344637556,83942.93415892223,101431.35964403956,74733.00861629983,49434.214516658336,40791.22072946791,11962.309677901962,17437.728732724452,4875.17634847593,5224.4253116774335,10667.108949770418,10523.23699174554,1
1877,52208.48544212589,2,2,2,24,0,0,0,0,-2,-2,29567.198751042,48525.62032685032,36375.054012028086,2466.0849697320623,338.4247784019055,-3322.906193643553,20263.81477289652,541.9516009733179,-51.59163985682953,592.2811046064801,-1375.8894718997467,1384.184820845245,0
1878,72888.47544837835,1,1,2,31,0,0,0,0,2,0,72215.66971121597,65673.97038732455,66454.10124784418,72656.37433460788,69257.93288162419,56592.66698660718,1783.0004378726603,4636.652211946292,3550.085399073814,3535.7385211550127,2571.905203537998,3116.0283981568496,1
1879,80947.38427219621,2,1,2,25,-1,-1,-2,-2,-2,-2,1241.6387960986474,4188.76742183734,2814.7238342416445,-464.01228251595865,3445.731653217496,3403.34297674914,898.6387455232609,-2175.32249258233,1198.7787529212528,245.49588431766395,1370.9847418804031,-571.40087466052,0
1880,78157.66702138475,2,1,2,43,0,0,2,2,3,2,42226.180582895904,52825.163199474846,47125.749307084334,50686.06622937898,57364.21619201428,61138.9714341057,7398.06862299153,4027.639176853458,10888.180240263237,1449.0279508377282,4656.580746934681,2878.5619877849203,1
1881,79085.06227764819,2,1,2,33,-1,-1,-1,-1,-1,-1,3218.4649202037604,11056.13267591217,-214.5097170293848,-3649.782264717336,12645.236680370375,3418.191035996292,8184.587278793328,3011.414804776928,4246.940075765828,8588.59588131168,2823.86125910067,4924.004073758613,0
1882,11571.615217354542,2,1,2,21,0,0,0,2,2,2,9243.251420945064,5268.519134408414,12595.58126002777,7478.501392788146,12109.001101867474,7760.440987254309,657.3472868296144,668.9249808930717,819.4968388943034,1244.8212065145212,-616.3763330099748,1106.3158746898766,1
1883,83000.63814156131,2,2,2,28,0,0,0,0,0,0,80355.45173010256,80693.76692092237,80324.36219809583,80655.97825163073,80689.71539298561,81274.49216061052,1766.477315522095,3174.525105053584,3216.0199696273494,2134.265261814913,2717.3768845208674,4090.84761281468,0
1884,77375.23262701728,2,2,2,23,0,0,0,0,0,2,11432.38493414576,12618.1911952616,8107.158308392831,8056.037071311703,7031.282092965638,4989.44935462839,975.6801703705293,-1146.875324779031,213.259176126992,-70.78251077148389,-129.84965805927732,469.4052457269496,1
1885,102220.2610661424,2,1,1,38,0,0,0,0,0,0,74144.67621475297,68606.23702902225,67078.17832529396,66824.3714500765,45704.24723877145,52823.98243892931,2469.063697051089,4904.115159580605,2666.526206059059,2757.211362622066,3633.538622951824,2925.424136714053,0
1886,32590.47965105029,2,3,1,43,0,0,0,0,0,0,20962.688865762797,18273.50370917862,13323.697513525529,22181.676539033324,20674.22095797787,19791.01386624288,798.4718152671192,1928.0130021357263,936.8081774296492,1077.9716531748577,2510.234841337495,1036.5002565390691,0
1887,59075.00411476531,2,2,2,23,0,0,0,0,2,2,55250.41090777375,56804.01110934529,52325.02561208264,76342.74328782379,26184.64714282781,32573.31614410875,3120.116825611713,3651.57544968764,5531.913979220534,514.0260822418719,3744.399791328748,32.88495876890873,0
1888,100836.29708242798,2,3,2,41,-1,-1,-1,-1,0,-1,6544.794846388392,2388.8009629962585,3608.0354692960673,8550.17810950608,3988.740067892428,2996.752431312537,2412.700354254979,1887.606711531232,5594.052055048927,-1274.0999485591678,3115.6178606848634,-235.5789600788804,1
1889,81730.7804138276,2,2,1,43,-2,-2,-2,-2,-2,-2,-1272.8549535997588,-2569.633617303922,-2409.3467042780367,-1620.2611913820228,3456.66982626936,869.4350438531249,774.0413584123901,-767.7538141430111,-45.21168911902733,932.7239760011612,884.5053432813796,124.29511858835332,1
1890,86362.92136563755,2,2,1,48,0,0,0,0,0,0,85709.6161353682,80693.74790775728,84594.90170398446,79512.71267423585,81475.85312385057,77452.09363659509,3890.984601567303,3553.006456773627,4289.144370182728,2236.7333194592784,3288.1373371898526,3524.1151373659004,0
1891,94283.81151005407,2,3,1,40,0,0,0,0,0,0,90260.60782497884,91375.43599146568,98369.65113683812,79365.72896279406,47592.86396077942,50058.44735636311,2572.1683053804286,2739.634555637076,3937.933386463093,1657.5800867209346,2478.435437251055,1861.0957334597315,0
